created_at,sportsbook,sport,league,event_name,event_start_date,market_name,bet_name,odds,clv,stake,potential_payout,status,bet_type,bet_profit,notes,is_live_bet,is_free_bet,is_odds_boost,percentage,market_width,saved_filter_name,parlay_id
"01/23/2023, 01:25 EST",BetMGM,hockey,NHL,Buffalo Sabres vs Dallas Stars,"01/23/2023, 20:30 EST",Total Goals,Over 7,150.0,133.0,15.0,37.5,lost,positive_ev,-15.0,,False,False,False,2.56,,,
"01/23/2023, 11:35 EST",Barstool,football,NFL,Cincinnati Bengals vs Kansas City Chiefs,"01/29/2023, 18:30 EST",1st Quarter Total Points,Under 9.5,105.0,115.0,30.0,61.5,won,positive_ev,31.5,,False,False,False,3.51,,,
"01/23/2023, 11:47 EST",FanDuel,basketball,NBA,San Antonio Spurs vs Portland Trail Blazers,"01/23/2023, 22:00 EST",Player Points,Jusuf Nurkic Over 14.5,105.0,110.0,12.0,24.6,won,positive_ev,12.6,,False,False,False,1.68,,,
"01/23/2023, 12:00 EST",WynnBET,basketball,NCAAB,Coppin State vs Howard,"01/23/2023, 19:30 EST",1st Half Total Points,Over 73.5,-110.0,-115.0,22.0,42.0,won,positive_ev,20.0,,False,False,False,2.09,,,
"01/23/2023, 17:52 EST",BetMGM,basketball,NBA,Memphis Grizzlies vs Sacramento Kings,"01/23/2023, 22:40 EST",1st Half Total Points,Over 120.5,115.0,109.0,15.0,32.25,won,positive_ev,17.25,,False,False,False,3.45,,,
"01/24/2023, 16:32 EST",DraftKings,basketball,NBA,Washington Wizards vs Dallas Mavericks,"01/24/2023, 20:30 EST",Player Points + Rebounds + Assists,Spencer Dinwiddie Under 26.5,140.0,132.0,66.59,159.82,lost,arbitrage,-66.59,,False,False,False,2.78,,,
"01/24/2023, 16:32 EST",BetMGM,basketball,NBA,Washington Wizards vs Dallas Mavericks,"01/24/2023, 20:30 EST",Player Points + Rebounds + Assists,Spencer Dinwiddie Over 26.5,-125.0,-132.0,88.79,159.82,won,arbitrage,71.03,,False,False,False,2.78,,,
"01/24/2023, 16:35 EST",Unibet,basketball,NBA,Cleveland Cavaliers vs New York Knicks,"01/24/2023, 19:30 EST",Player Assists,RJ Barrett Over 2.5,-118.0,101.0,4.95,9.14,lost,arbitrage,-4.95,,False,False,False,0.42,,,
"01/24/2023, 16:35 EST",PointsBet (Indiana),basketball,NBA,Cleveland Cavaliers vs New York Knicks,"01/24/2023, 19:30 EST",Player Assists,RJ Barrett Under 2.5,120.0,-101.0,4.16,9.15,won,arbitrage,4.99,,False,False,False,0.42,,,
"01/24/2023, 16:35 EST",DraftKings,basketball,NBA,Los Angeles Clippers vs Los Angeles Lakers,"01/24/2023, 22:00 EST",Player Double Double,Russell Westbrook Under 0.5,-190.0,-178.0,2.46,3.75,pending,arbitrage,0.0,,False,False,False,1.15,,,
"01/24/2023, 16:35 EST",PointsBet (Indiana),basketball,NBA,Los Angeles Clippers vs Los Angeles Lakers,"01/24/2023, 22:00 EST",Player Double Double,Russell Westbrook Over 0.5,200.0,210.0,1.25,3.75,pending,arbitrage,0.0,,False,False,False,1.15,,,
"01/24/2023, 23:50 EST",DraftKings,basketball,NBA,Atlanta Hawks vs Oklahoma City Thunder,"01/25/2023, 20:00 EST",Player Double Double,Dejounte Murray Under 0.5,-270.0,-283.0,2.17,2.97,pending,arbitrage,0.0,,False,False,False,4.8,,,
"01/24/2023, 23:50 EST",PointsBet (Indiana),basketball,NBA,Atlanta Hawks vs Oklahoma City Thunder,"01/25/2023, 20:00 EST",Player Double Double,Dejounte Murray Over 0.5,350.0,350.0,0.66,2.97,pending,arbitrage,0.0,,False,False,False,4.8,,,
"01/25/2023, 20:26 EST",DraftKings,basketball,NCAAB,Indiana vs Minnesota,"01/25/2023, 21:00 EST",Moneyline,Indiana,-580.0,-466.0,191.91,225.0,won,normal,33.09,,False,False,False,,,,
"01/25/2023, 20:26 EST",Hard Rock,basketball,NCAAB,Indiana vs Minnesota,"01/25/2023, 21:00 EST",Moneyline,Minnesota,480.0,466.0,50.0,240.0,lost,normal,0.0,,False,True,False,,,,
"01/25/2023, 21:38 EST",FanDuel,basketball,NBA,Memphis Grizzlies vs Golden State Warriors,"01/25/2023, 22:00 EST",1st Quarter Total Points,Over 63.5,174.0,190.0,238.2,652.67,lost,arbitrage,-238.2,,False,False,False,1.24,,,
"01/25/2023, 21:38 EST",BetMGM,basketball,NBA,Memphis Grizzlies vs Golden State Warriors,"01/25/2023, 22:00 EST",1st Quarter Total Points,Under 63.5,-165.0,-149.0,406.38,652.67,won,arbitrage,246.29,,False,False,False,1.24,,,
"01/25/2023, 22:29 EST",BetMGM,hockey,NHL,St. Louis Blues vs Arizona Coyotes,"01/26/2023, 21:00 EST",1st Period Total Goals,Over 2,135.0,136.0,10.0,23.5,lost,positive_ev,-10.0,,False,False,False,2.39,,,
"03/22/2023, 12:45 EDT",FanDuel,tennis,WTA,Ana Bogdan vs Robin Montgomery,"03/22/2023, 13:10 EDT",Total Sets,Under 2.5,-172.0,-179.0,25.0,39.53,pending,positive_ev,0.0,,False,False,False,1.3,35,,
"03/22/2023, 12:47 EDT",FanDuel,basketball,NCAAB,Xavier vs Texas,"03/24/2023, 21:45 EDT",Player Assists,Timmy Allen Under 3.5,-106.0,-106.0,25.0,48.58,pending,positive_ev,0.0,,False,False,False,1.81,35,,
"03/22/2023, 12:48 EDT",Hard Rock,tennis,WTA,Madison Brengle vs Amanda Anisimova,"03/22/2023, 12:55 EDT",Game Spread,Madison Brengle +5.5,-135.0,-146.0,35.0,60.93,pending,positive_ev,0.0,,False,False,False,2.1,25,,
"03/22/2023, 12:48 EDT",BetMGM,basketball,Euroleague,Anadolu Efes vs Alba Berlin,"03/23/2023, 15:00 EDT",Point Spread,Alba Berlin +9.5,-115.0,-134.0,30.0,56.09,pending,positive_ev,0.0,,False,False,False,2.19,18,,
"03/22/2023, 12:49 EDT",FanDuel,tennis,WTA,Tatjana Maria vs Marketa Vondrousova,"03/22/2023, 14:00 EDT",To Win 1st Set,Tatjana Maria,360.0,355.0,20.0,92.0,pending,positive_ev,0.0,,False,False,False,6.64,99,,
"03/22/2023, 12:50 EDT",Barstool,tennis,WTA,Sorana Cirstea vs Fernanda Contreras Gomez,"03/22/2023, 13:10 EDT",Total Sets,Over 2.5,290.0,282.0,5.57,21.72,pending,positive_ev,0.0,,False,False,False,5.34,75,,
"03/22/2023, 12:51 EDT",Barstool,tennis,WTA,Mirjam Bjorklund vs Jelena Ostapenko,"03/23/2023, 11:00 EDT",Total Sets,Over 2.5,240.0,234.0,6.69,22.75,pending,positive_ev,0.0,,False,False,False,4.04,47,,
"03/22/2023, 12:52 EDT",Caesars,basketball,NBA,Phoenix Suns vs Los Angeles Lakers,"03/22/2023, 22:00 EDT",Player Assists,Chris Paul Over 9.5,-104.0,-115.0,30.0,58.85,lost,positive_ev,-30.0,,False,False,False,1.42,33,,
"03/22/2023, 12:53 EDT",DraftKings,basketball,NBA,Indiana Pacers vs Toronto Raptors,"03/22/2023, 19:30 EDT",Player Made Threes,Fred VanVleet Over 3.5,155.0,144.0,15.76,40.19,lost,positive_ev,-15.76,,False,False,False,1.92,39,,
"03/22/2023, 12:54 EDT",BetMGM,basketball,Euroleague,Partizan NIS vs Olympiacos,"03/24/2023, 15:00 EDT",Point Spread,Olympiacos +2.5,-120.0,100.0,60.0,110.0,pending,positive_ev,0.0,,False,False,False,4.05,30,,
"03/22/2023, 12:55 EDT",Barstool,basketball,NCAAB,Gonzaga vs UCLA,"03/23/2023, 21:45 EDT",Player Made Threes,Tyger Campbell Over 1.5,135.0,126.0,19.95,46.88,pending,positive_ev,0.0,,False,False,False,4.25,37,,
"03/22/2023, 12:57 EDT",Barstool,tennis,ATP,Nuno Borges vs Emil Ruusuvuori,"03/22/2023, 15:30 EDT",1st Set Total Games,Over 10.5,265.0,262.0,10.16,37.08,pending,positive_ev,0.0,,False,False,False,3.75,63,,
"03/22/2023, 13:10 EDT",BetMGM,basketball,Euroleague,AS Monaco vs Valencia Basket,"03/24/2023, 14:00 EDT",1st Half Total Points,Over 84.5,110.0,102.0,48.84,102.56,pending,positive_ev,0.0,,False,False,False,4.55,20,,
"03/22/2023, 13:11 EDT",BetMGM,basketball,Euroleague,Fenerbahce Beko vs Zalgiris,"03/24/2023, 13:45 EDT",Point Spread,Fenerbahce Beko -8.5,-110.0,112.0,40.0,76.36,pending,positive_ev,0.0,,False,False,False,3.23,21,,
"03/22/2023, 13:12 EDT",FanDuel,basketball,NBA,San Antonio Spurs vs Milwaukee Bucks,"03/22/2023, 20:00 EDT",Team Total,San Antonio Spurs Over 110.5,102.0,111.0,15.0,30.3,lost,positive_ev,-15.0,,False,False,False,1.34,17,,
"03/22/2023, 13:19 EDT",Barstool,hockey,NHL,Seattle Kraken vs Nashville Predators,"03/23/2023, 20:00 EDT",Moneyline,Seattle Kraken,-117.0,-117.0,30.0,55.64,lost,positive_ev,-30.0,,False,False,False,2.28,13,,
"03/22/2023, 13:29 EDT",Barstool,hockey,NHL,Winnipeg Jets vs Anaheim Ducks,"03/23/2023, 22:00 EDT",Moneyline,Winnipeg Jets,-190.0,-249.0,35.0,53.42,won,positive_ev,18.42,,False,False,False,1.46,23,,
"03/22/2023, 13:58 EDT",PointsBet (Indiana),basketball,NBA,Atlanta Hawks vs Minnesota Timberwolves,"03/22/2023, 20:00 EDT",Player Made Threes,Mike Conley Under 1.5,140.0,161.0,3.57,8.57,lost,positive_ev,-3.57,,False,False,False,2.41,39,,
"03/22/2023, 14:07 EDT",FanDuel,basketball,NBA,Golden State Warriors vs Dallas Mavericks,"03/22/2023, 19:30 EDT",1st Quarter Total Points,Over 59.5,114.0,110.0,45.0,96.3,won,positive_ev,51.3,,False,False,False,4.49,20,,
"03/22/2023, 14:10 EDT",Barstool,basketball,NCAAB,San Diego State vs Alabama,"03/24/2023, 18:30 EDT",Player Points,Jahvon Quinerly Over 12.5,-115.0,-102.0,30.96,57.88,pending,positive_ev,0.0,,False,False,False,3.44,36,,
"03/22/2023, 14:20 EDT",FanDuel,basketball,NBA,New York Knicks vs Miami Heat,"03/22/2023, 19:30 EDT",Player Rebounds,Kevin Love Under 5.5,164.0,119.0,70.0,184.8,won,positive_ev,114.8,,False,False,False,9.16,35,,
"03/22/2023, 14:26 EDT",Barstool,hockey,NHL,Arizona Coyotes vs Edmonton Oilers,"03/22/2023, 22:30 EDT",Team Total,Arizona Coyotes Under 1.5,190.0,159.0,28.35,82.22,lost,positive_ev,-28.35,,False,False,False,6.94,23,,
"03/22/2023, 14:30 EDT",Barstool,basketball,NCAAB,San Diego State vs Alabama,"03/24/2023, 18:30 EDT",Player Made Threes,Noah Clowney Under 1.5,-143.0,-153.0,38.48,65.39,pending,positive_ev,0.0,,False,False,False,2.26,50,,
"03/22/2023, 14:33 EDT",Hard Rock,basketball,NBA,Denver Nuggets vs Washington Wizards,"03/22/2023, 19:00 EDT",1st Half Total Points,Under 116.5,105.0,-112.0,25.0,51.25,won,positive_ev,26.25,,False,False,False,2.01,12,,
"03/22/2023, 14:35 EDT",Barstool,basketball,NCAAB,Michigan State vs Kansas State,"03/23/2023, 18:30 EDT",Player Assists,AJ Hoggard Over 5.5,-103.0,-106.0,20.0,39.42,pending,positive_ev,0.0,,False,False,False,1.71,30,,
"03/22/2023, 14:51 EDT",Hard Rock,tennis,ATP,John Isner vs Emilio Nava,"03/22/2023, 20:30 EDT",Set Handicap,John Isner -1.5,-110.0,-124.0,5.0,9.55,pending,positive_ev,0.0,,False,False,False,2.08,17,,
"03/22/2023, 15:06 EDT",FanDuel,tennis,ATP,Nuno Borges vs Emil Ruusuvuori,"03/22/2023, 15:30 EDT",Moneyline,Emil Ruusuvuori,-250.0,-234.0,2053.0,2874.2,pending,normal,0.0,,False,False,False,,,,
"03/22/2023, 15:06 EDT",Bovada,tennis,ATP,Nuno Borges vs Emil Ruusuvuori,"03/22/2023, 15:30 EDT",Moneyline,Nuno Borges,230.0,225.0,1250.0,2875.0,pending,normal,0.0,,False,True,False,,,,
"03/22/2023, 15:17 EDT",DraftKings,basketball,NBA,Houston Rockets vs Memphis Grizzlies,"03/22/2023, 20:00 EDT",Player Assists,Desmond Bane Over 4.5,130.0,110.0,18.8,43.24,won,positive_ev,24.44,,False,False,False,2.6,34,,
"03/22/2023, 15:22 EDT",BetMGM,basketball,NBA,Phoenix Suns vs Los Angeles Lakers,"03/22/2023, 22:00 EDT",Team Total,Phoenix Suns Under 114.5,105.0,-114.0,1.47,3.01,won,positive_ev,1.54,,False,False,False,2.12,16,,
"03/22/2023, 15:26 EDT",PointsBet (Indiana),basketball,NBA,Portland Trail Blazers vs Utah Jazz,"03/22/2023, 21:00 EDT",Player Rebounds,Walker Kessler Over 11.5,125.0,134.0,15.0,33.75,lost,positive_ev,-15.0,,False,False,False,3.99,40,8 bookies only,
"03/22/2023, 15:35 EDT",PointsBet (Indiana),basketball,NBA,Phoenix Suns vs Los Angeles Lakers,"03/22/2023, 22:00 EDT",Player Rebounds,Josh Okogie Over 4.5,125.0,-124.0,2.0,4.5,lost,positive_ev,-2.0,,False,False,False,2.9,36,,
"03/22/2023, 15:36 EDT",BetMGM,basketball,NBA,San Antonio Spurs vs Milwaukee Bucks,"03/22/2023, 20:00 EDT",Player Assists,Zach Collins Under 3.5,125.0,123.0,17.19,38.68,won,positive_ev,21.49,,False,False,False,3.56,36,,
"03/22/2023, 16:01 EDT",BetMGM,basketball,NBA,Phoenix Suns vs Los Angeles Lakers,"03/22/2023, 22:00 EDT",Player Points,Devin Booker Over 31.5,-110.0,-116.0,20.0,38.18,won,positive_ev,18.18,,False,False,False,1.4,29,,
"03/22/2023, 16:01 EDT",Hard Rock,basketball,NBA,Denver Nuggets vs Washington Wizards,"03/22/2023, 19:10 EDT",Point Spread,Washington Wizards +5.5,160.0,150.0,17.68,45.97,lost,positive_ev,-17.68,,False,False,False,5.16,21,,
"03/22/2023, 18:24 EDT",BetMGM,basketball,NBA,Phoenix Suns vs Los Angeles Lakers,"03/22/2023, 22:10 EDT",Point Spread,Los Angeles Lakers -1.5,115.0,-108.0,12.0,25.8,won,positive_ev,13.8,,False,False,False,4.22,12,8 bookies only,
"03/22/2023, 18:27 EDT",FanDuel,tennis,WTA,Claire Liu vs Julia Grabher,"03/23/2023, 15:30 EDT",Total Sets,Under 2.5,-200.0,-203.0,30.0,45.0,pending,positive_ev,0.0,,False,False,False,1.22,42,8 bookies only,
"03/22/2023, 18:28 EDT",PointsBet (Indiana),basketball,NBA,Houston Rockets vs Memphis Grizzlies,"03/22/2023, 20:10 EDT",Player Points,Jaren Jackson Over 19.5,130.0,106.0,30.0,69.0,pending,positive_ev,0.0,,False,False,False,4.66,33,8 bookies only,
"03/22/2023, 21:45 EDT",FanDuel,basketball,NCAAB,Michigan State vs Kansas State,"03/23/2023, 18:30 EDT",Player Assists,Markquis Nowell Under 6.5,110.0,115.0,115.0,241.5,pending,positive_ev,0.0,,False,False,False,3.37,30,8 bookies only,
"03/22/2023, 23:44 EDT",WynnBET,tennis,WTA,Leylah Fernandez vs Belinda Bencic,"03/24/2023, 11:00 EDT",Game Spread,Leylah Fernandez +2.5,160.0,128.0,25.0,65.0,pending,positive_ev,0.0,,False,False,False,7.24,26,,
"03/22/2023, 23:49 EDT",Barstool,basketball,NCAAB,Miami Florida vs Houston,"03/24/2023, 19:15 EDT",Player Points,J'Wan Roberts Over 10.5,-103.0,-114.0,20.0,39.42,pending,positive_ev,0.0,,False,False,False,1.47,30,8 bookies only,
"03/22/2023, 23:51 EDT",DraftKings,tennis,ATP,Ilya Ivashka vs Casper Ruud,"03/24/2023, 11:00 EDT",Moneyline,Ilya Ivashka,270.0,205.0,18.0,66.6,pending,positive_ev,0.0,,False,False,False,4.11,42,8 bookies only,
"03/22/2023, 23:53 EDT",Barstool,rugby_league,NRL,Brisbane Broncos vs Redcliffe Dolphins,"03/24/2023, 05:00 EDT",Moneyline,Redcliffe Dolphins,275.0,328.0,9.79,36.71,pending,positive_ev,0.0,,False,False,False,4.71,68,8 bookies only,
"03/22/2023, 23:54 EDT",DraftKings,basketball,NBA,Charlotte Hornets vs New Orleans Pelicans,"03/23/2023, 20:00 EDT",Moneyline,Charlotte Hornets,270.0,341.0,12.0,44.4,lost,positive_ev,-12.0,,False,False,False,2.76,37,8 bookies only,
"03/22/2023, 23:55 EDT",FanDuel,tennis,ATP,Botic van de Zandschulp vs Alexei Popyrin,"03/24/2023, 11:00 EDT",Moneyline,Alexei Popyrin,122.0,100.0,10.0,22.2,pending,positive_ev,0.0,,False,False,False,0.88,17,8 bookies only,
"03/23/2023, 00:00 EDT",Barstool,basketball,NCAAB,Florida Atlantic vs Tennessee,"03/23/2023, 21:00 EDT",Player Assists,Santiago Vescovi Over 2.5,-132.0,-134.0,20.0,35.15,pending,positive_ev,0.0,,False,False,False,1.22,37,8 bookies only,
"03/23/2023, 00:01 EDT",FanDuel,soccer,USA - Major League Soccer,Portland Timbers vs LA Galaxy,"03/25/2023, 16:30 EDT",1st Half Total Goals,Under 0.5,230.0,250.0,15.0,49.5,pending,positive_ev,0.0,,False,False,False,2.95,63,8 bookies only,
"03/23/2023, 00:44 EDT",Barstool,basketball,NCAAB,Xavier vs Texas,"03/24/2023, 21:45 EDT",Player Assists,Adam Kunkel Under 2.5,118.0,101.0,22.83,49.77,pending,positive_ev,0.0,,False,False,False,4.61,28,8 bookies only,
"03/23/2023, 00:45 EDT",Barstool,basketball,NCAAB,Princeton vs Creighton,"03/24/2023, 21:00 EDT",Player Points,Ryan Kalkbrenner Over 15.5,-108.0,-116.0,20.0,38.52,pending,positive_ev,0.0,,False,False,False,1.74,29,8 bookies only,
"03/23/2023, 00:46 EDT",Barstool,tennis,WTA,Donna Vekic vs Madison Brengle,"03/24/2023, 11:00 EDT",Set Handicap,Madison Brengle -1.5,750.0,682.0,7.18,61.03,pending,positive_ev,0.0,,False,False,False,8.2,268,8 bookies only,
"03/23/2023, 00:47 EDT",Barstool,tennis,WTA,Veronika Kudermetova vs Marketa Vondrousova,"03/24/2023, 11:00 EDT",1st Set Total Games,Under 8.5,230.0,227.0,11.71,38.64,pending,positive_ev,0.0,,False,False,False,2.54,55,8 bookies only,
"03/23/2023, 01:04 EDT",BetMGM,tennis,ATP,Maxime Cressy vs Dusan Lajovic,"03/24/2023, 11:00 EDT",1st Set Total Games,Over 10.5,195.0,142.0,11.01,32.48,pending,positive_ev,0.0,,False,False,False,6.99,36,,
"03/23/2023, 01:12 EDT",PointsBet (Indiana),tennis,ATP,Dominic Thiem vs Lorenzo Sonego,"03/23/2023, 19:00 EDT",1st Set Total Games,Over 10.5,195.0,197.0,5.0,14.75,pending,positive_ev,0.0,,False,False,False,2.18,40,,
"03/23/2023, 01:14 EDT",FanDuel,tennis,ATP,Maxime Cressy vs Dusan Lajovic,"03/24/2023, 11:00 EDT",Game Spread,Dusan Lajovic +3.5,-132.0,-163.0,25.0,43.94,pending,positive_ev,0.0,,False,False,False,1.64,26,,
"03/23/2023, 01:18 EDT",DraftKings,hockey,NHL,Arizona Coyotes vs Edmonton Oilers,"03/22/2023, 22:30 EDT",Moneyline,Arizona Coyotes,140.0,,25.0,60.0,lost,positive_ev,-25.0,,True,False,False,0.06,21,,
"03/23/2023, 01:38 EDT",Barstool,hockey,NHL,Winnipeg Jets vs Anaheim Ducks,"03/23/2023, 22:00 EDT",1st Period Moneyline,Anaheim Ducks,145.0,177.0,10.0,24.5,refunded,positive_ev,0.0,,False,False,False,1.37,23,,
"03/23/2023, 10:10 EDT",Barstool,hockey,NHL,Chicago Blackhawks vs Washington Capitals,"03/23/2023, 19:00 EDT",Player Shots On Goal,Alex Ovechkin Under 4.5,100.0,-111.0,26.94,53.88,won,positive_ev,26.94,,False,False,False,8.07,32,,
"03/23/2023, 10:11 EDT",Barstool,hockey,NHL,Chicago Blackhawks vs Washington Capitals,"03/23/2023, 19:00 EDT",Player Shots On Goal,Andreas Athanasiou Over 1.5,-143.0,-150.0,38.48,65.39,won,positive_ev,26.91,,False,False,False,5.71,48,,
"03/23/2023, 10:12 EDT",Barstool,hockey,NHL,Chicago Blackhawks vs Washington Capitals,"03/23/2023, 19:00 EDT",Player Shots On Goal,Taylor Raddysh Over 1.5,-106.0,-149.0,28.35,55.1,won,positive_ev,26.75,,False,False,False,9.55,36,,
"03/23/2023, 10:29 EDT",DraftKings,tennis,ATP,Jaume Munar vs Aleksandar Kovacevic,"03/23/2023, 11:05 EDT",Moneyline,Jaume Munar,145.0,144.0,10.0,24.5,pending,positive_ev,0.0,,False,False,False,1.13,17,,
"03/23/2023, 10:46 EDT",FanDuel,basketball,NBA,Oklahoma City Thunder vs Los Angeles Clippers,"03/23/2023, 22:30 EDT",Player Rebounds,Ivica Zubac Under 10.5,102.0,-134.0,10.0,20.2,won,positive_ev,10.2,,False,False,False,3.8,32,,
"03/23/2023, 11:00 EDT",FanDuel,basketball,NCAAB,Arkansas vs Connecticut,"03/23/2023, 19:15 EDT",Player Points,Tristen Newton Over 11.5,158.0,118.0,40.0,103.2,pending,positive_ev,0.0,,False,False,False,6.67,32,,
"03/23/2023, 11:01 EDT",FanDuel,basketball,NCAAB,Arkansas vs Connecticut,"03/23/2023, 19:15 EDT",Player Points,Tristen Newton Over 11.5,158.0,118.0,40.0,103.2,pending,positive_ev,0.0,,False,False,False,6.67,32,,
"03/23/2023, 11:02 EDT",FanDuel,basketball,NCAAB,Arkansas vs Connecticut,"03/23/2023, 19:15 EDT",Player Points,Nick Smith Over 13.5,138.0,130.0,35.0,83.3,pending,positive_ev,0.0,,False,False,False,3.77,32,,
"03/23/2023, 11:03 EDT",FanDuel,tennis,WTA,Qinwen Zheng vs Irina-Camelia Begu,"03/23/2023, 11:05 EDT",Moneyline,Irina-Camelia Begu,205.0,179.0,40.0,122.0,pending,positive_ev,0.0,,False,False,False,6.6,23,,
"03/23/2023, 11:04 EDT",FanDuel,tennis,ATP,Holger Rune vs Marton Fucsovics,"03/24/2023, 11:00 EDT",Moneyline,Marton Fucsovics,235.0,280.0,15.0,50.25,pending,positive_ev,0.0,,False,False,False,3.07,32,,
"03/23/2023, 11:04 EDT",FanDuel,tennis,WTA,Laura Siegemund vs Paula Badosa,"03/23/2023, 11:05 EDT",Moneyline,Laura Siegemund,280.0,258.0,15.0,57.0,pending,positive_ev,0.0,,False,False,False,2.94,42,,
"03/23/2023, 11:05 EDT",FanDuel,basketball,NCAAB,Arkansas vs Connecticut,"03/23/2023, 19:15 EDT",Player Points,Ricky Council Over 15.5,106.0,-102.0,25.0,51.5,pending,positive_ev,0.0,,False,False,False,2.39,30,,
"03/23/2023, 11:10 EDT",FanDuel,basketball,NBA,New York Knicks vs Orlando Magic,"03/23/2023, 19:00 EDT",Player Rebounds,Immanuel Quickley Over 3.5,140.0,139.0,20.0,48.0,won,positive_ev,28.0,,False,False,False,2.25,43,,
"03/23/2023, 11:23 EDT",BetMGM,basketball,Euroleague,Cazoo Baskonia vs Crvena Zvezda MTS,"03/23/2023, 14:00 EDT",1st Half Total Points,Over 82.5,100.0,-122.0,40.0,80.0,pending,positive_ev,0.0,,False,False,False,3.17,15,,
"03/23/2023, 11:31 EDT",DraftKings,tennis,ATP,Denis Shapovalov vs Guido Pella,"03/24/2023, 11:00 EDT",To Win 1st Set,Guido Pella,290.0,247.0,10.0,39.0,pending,positive_ev,0.0,,False,False,False,2.62,53,,
"03/23/2023, 12:07 EDT",FanDuel,tennis,ATP,Jason Kubler vs Thiago Monteiro,"03/23/2023, 15:30 EDT",Moneyline,Thiago Monteiro,250.0,230.0,45.0,157.5,pending,positive_ev,0.0,,False,False,False,9.42,30,,
"03/23/2023, 12:09 EDT",FanDuel,tennis,ATP,Jason Kubler vs Thiago Monteiro,"03/23/2023, 15:30 EDT",Total Games,Under 21.5,140.0,125.0,40.0,96.0,pending,positive_ev,0.0,,False,False,False,6.97,19,,
"03/23/2023, 12:35 EDT",FanDuel,basketball,NCAAB,Florida Atlantic vs Tennessee,"03/23/2023, 21:00 EDT",Player Rebounds,Josiah-Jordan James Over 5.5,138.0,143.0,25.0,59.5,pending,positive_ev,0.0,,False,False,False,2.65,40,,
"03/23/2023, 18:07 EDT",FanDuel,basketball,NCAAB,Michigan State vs Kansas State,"03/23/2023, 18:30 EDT",Player Points,Nae'Qwan Tomlin Over 9.5,120.0,114.0,60.0,132.0,pending,positive_ev,0.0,,False,False,False,5.61,31,,
"03/23/2023, 18:08 EDT",Barstool,tennis,ATP,Roman Safiullin vs Gregoire Barrere,"03/23/2023, 18:25 EDT",1st Set Total Games,Over 10.5,245.0,230.0,20.0,69.0,pending,positive_ev,0.0,,False,False,False,3.7,51,,
"03/23/2023, 18:10 EDT",BetMGM,basketball,NBA,Charlotte Hornets vs New Orleans Pelicans,"03/23/2023, 20:10 EDT",1st Half Point Spread,New Orleans Pelicans -5.5,110.0,101.0,40.0,84.0,lost,positive_ev,-40.0,,False,False,False,3.57,13,,
"03/23/2023, 18:11 EDT",FanDuel,basketball,NCAAB,Michigan State vs Kansas State,"03/23/2023, 18:30 EDT",Player Points,Desi Sills Over 9.5,120.0,113.0,35.0,77.0,pending,positive_ev,0.0,,False,False,False,3.37,33,,
"03/23/2023, 18:11 EDT",Hard Rock,basketball,NBA,Cleveland Cavaliers vs Brooklyn Nets,"03/23/2023, 19:40 EDT",Player Assists,Royce O'Neale Over 2.5,130.0,117.0,10.0,23.0,lost,positive_ev,-10.0,,False,False,False,2.25,35,,
"03/23/2023, 18:12 EDT",BetMGM,basketball,NBA,New York Knicks vs Orlando Magic,"03/23/2023, 19:10 EDT",Player Assists,Paolo Banchero Under 3.5,125.0,114.0,17.27,38.86,lost,positive_ev,-17.27,,False,False,False,2.94,34,,
"03/23/2023, 18:13 EDT",BetMGM,basketball,NBA,Charlotte Hornets vs New Orleans Pelicans,"03/23/2023, 20:10 EDT",Player Rebounds,Jonas Valanciunas Under 12.5,-105.0,-108.0,22.67,44.26,lost,positive_ev,-22.67,,False,False,False,2.06,33,,
"03/23/2023, 18:13 EDT",FanDuel,basketball,NBA,Cleveland Cavaliers vs Brooklyn Nets,"03/23/2023, 19:40 EDT",1st Quarter Moneyline,Brooklyn Nets,120.0,112.0,20.0,44.0,won,positive_ev,24.0,,False,False,False,1.98,13,,
"03/24/2023, 12:46 EDT",FanDuel,tennis,WTA,Donna Vekic vs Madison Brengle,"03/24/2023, 15:30 EDT",To Win 1st Set,Madison Brengle,280.0,259.0,20.0,76.0,pending,positive_ev,0.0,,False,False,False,5.14,58,,
"03/28/2023, 10:43 EDT",DraftKings,basketball,NBA,New Orleans Pelicans vs Golden State Warriors,"03/28/2023, 22:00 EDT",Player Assists,CJ McCollum Over 6.5,140.0,130.0,6.58,15.79,lost,positive_ev,-6.58,,False,False,False,2.66,36,,
"03/28/2023, 10:45 EDT",Barstool,soccer,England - Premier League,Tottenham Hotspur vs Brighton & Hove Albion,"04/08/2023, 10:00 EDT",Total Goals,Under 1.5,285.0,330.0,15.0,57.75,pending,positive_ev,0.0,,False,False,False,3.18,91,,
"03/28/2023, 10:47 EDT",FanDuel,soccer,England - Premier League,Fulham vs West Ham United,"04/08/2023, 10:00 EDT",Team Total,West Ham United Over 1.5,196.0,179.0,20.0,59.2,pending,positive_ev,0.0,,False,False,False,3.08,51,,
"03/28/2023, 10:48 EDT",Hard Rock,basketball,NBA,Charlotte Hornets vs Oklahoma City Thunder,"03/28/2023, 20:00 EDT",Point Spread,Oklahoma City Thunder -9.5,-105.0,-112.0,20.5,40.02,lost,positive_ev,-20.5,,False,False,False,1.78,12,,
