created_at,sportsbook,sport,league,event_name,event_start_date,market_name,bet_name,odds,clv,stake,potential_payout,status,bet_type,bet_profit,notes,is_live_bet,is_free_bet,is_odds_boost,percentage,market_width,saved_filter_name,parlay_id
"04/06/2023, 00:30 EDT",Barstool,tennis,ATP,Alexandre Muller vs Francesco Passaro,"04/06/2023, 11:00 EDT",1st Set Total Games,Under 8.5,240.0,227.0,2.27,7.72,pending,positive_ev,0.0,,False,False,False,2.27,51,,
"04/06/2023, 00:31 EDT",Barstool,soccer,England - Premier League,Fulham vs West Ham United,"04/08/2023, 10:00 EDT",Total Goals,Under 1.5,225.0,214.0,24.31,79.01,pending,positive_ev,0.0,,False,False,False,2.03,40,,
"04/06/2023, 00:32 EDT",Barstool,hockey,NHL,Colorado Avalanche vs San Jose Sharks,"04/06/2023, 22:30 EDT",Puck Line,San Jose Sharks -1,390.0,382.0,4.2,20.58,pending,positive_ev,0.0,,False,False,False,3.6,122,,
"04/06/2023, 00:32 EDT",Barstool,soccer,UEFA - Champions League,AC Milan vs Napoli,"04/12/2023, 15:00 EDT",Total Goals,Under 1.5,240.0,223.0,22.79,77.49,pending,positive_ev,0.0,,False,False,False,2.53,58,,
"04/06/2023, 00:33 EDT",Barstool,tennis,WTA,Ekaterina Alexandrova vs Julia Grabher,"04/06/2023, 12:30 EDT",Game Spread,Ekaterina Alexandrova -4.5,-117.0,-136.0,5.08,9.42,pending,positive_ev,0.0,,False,False,False,4.4,22,,
"04/06/2023, 00:34 EDT",DraftKings,tennis,WTA,Ons Jabeur vs Caroline Dolehide,"04/06/2023, 12:30 EDT",To Win 1st Set,Caroline Dolehide,275.0,277.0,33.98,127.42,pending,positive_ev,0.0,,False,False,False,5.36,50,,
"04/06/2023, 00:36 EDT",Hard Rock,tennis,WTA,Daria Kasatkina vs Bernarda Pera,"04/06/2023, 14:00 EDT",Moneyline,Bernarda Pera,200.0,197.0,30.0,90.0,pending,positive_ev,0.0,,False,False,False,2.42,27,,
"04/06/2023, 00:37 EDT",Barstool,tennis,ATP,Benjamin Bonzi vs Pavel Kotov,"04/06/2023, 09:30 EDT",Moneyline,Benjamin Bonzi,-167.0,-157.0,18.23,29.15,pending,positive_ev,0.0,,False,False,False,1.97,23,,
"04/06/2023, 00:42 EDT",Hard Rock,tennis,WTA,Daria Kasatkina vs Bernarda Pera,"04/06/2023, 14:00 EDT",1st Set Total Games,Under 8.5,195.0,172.0,25.64,75.64,pending,positive_ev,0.0,,False,False,False,8.84,32,,
"04/06/2023, 00:44 EDT",Barstool,tennis,WTA,Ons Jabeur vs Caroline Dolehide,"04/06/2023, 12:30 EDT",Moneyline,Caroline Dolehide,375.0,407.0,25.0,118.75,pending,positive_ev,0.0,,False,False,False,3.55,76,,
"04/06/2023, 00:45 EDT",Barstool,tennis,WTA,Ekaterina Alexandrova vs Julia Grabher,"04/06/2023, 12:30 EDT",Set Handicap,Julia Grabher -1.5,800.0,794.0,1.09,9.81,pending,positive_ev,0.0,,False,False,False,7.6,312,,
"04/06/2023, 00:49 EDT",Barstool,soccer,UEFA - Champions League,Benfica vs Inter Milan,"04/11/2023, 15:00 EDT",Asian Handicap,Inter Milan -0.5,275.0,260.0,7.16,26.85,pending,positive_ev,0.0,,False,False,False,3.88,68,,
"04/06/2023, 00:50 EDT",FanDuel,soccer,Italy - Serie A,Napoli vs Hellas Verona,"04/15/2023, 12:00 EDT",Team Total,Napoli Under 1.5,164.0,155.0,10.0,26.4,pending,positive_ev,0.0,,False,False,False,1.74,36,,
"04/06/2023, 00:51 EDT",Barstool,soccer,England - Premier League,Manchester United vs Everton,"04/08/2023, 07:30 EDT",Total Goals,Over 3.5,220.0,227.0,24.86,79.55,pending,positive_ev,0.0,,False,False,False,2.36,43,,
"04/06/2023, 00:58 EDT",FanDuel,baseball,MLB,Toronto Blue Jays vs Kansas City Royals,"04/06/2023, 14:10 EDT",Player Strikeouts,Jordan Lyles Over 4.5,180.0,116.0,93.75,262.5,pending,positive_ev,0.0,,False,False,False,20.5,37,,
"04/06/2023, 01:11 EDT",Hard Rock,hockey,NHL,Columbus Blue Jackets vs New Jersey Devils,"04/06/2023, 19:00 EDT",Puck Line,New Jersey Devils -2.5,120.0,113.0,30.0,66.0,pending,positive_ev,0.0,,False,False,False,1.4,18,,
"04/06/2023, 01:12 EDT",Caesars,soccer,England - Premier League,Everton vs Fulham,"04/15/2023, 10:00 EDT",1st Half Asian Handicap,Everton -0.5,210.0,199.0,25.0,77.5,pending,positive_ev,0.0,,False,False,False,1.95,49,,
"04/06/2023, 01:14 EDT",Barstool,tennis,WTA,Ekaterina Alexandrova vs Julia Grabher,"04/06/2023, 12:30 EDT",Total Sets,Over 2.5,205.0,205.0,1.28,3.9,pending,positive_ev,0.0,,False,False,False,1.71,38,,
"04/06/2023, 01:15 EDT",Barstool,hockey,NHL,Chicago Blackhawks vs Vancouver Canucks,"04/06/2023, 22:00 EDT",Puck Line,Chicago Blackhawks -1,375.0,381.0,4.37,20.76,pending,positive_ev,0.0,,False,False,False,2.64,123,,
"04/06/2023, 01:16 EDT",Barstool,soccer,UEFA - Champions League,Benfica vs Inter Milan,"04/11/2023, 15:00 EDT",Total Goals,Under 1.5,220.0,201.0,24.86,79.55,pending,positive_ev,0.0,,False,False,False,2.01,52,,
"04/06/2023, 01:18 EDT",FanDuel,hockey,NHL,Colorado Avalanche vs San Jose Sharks,"04/06/2023, 22:30 EDT",Puck Line,San Jose Sharks +1.5,-118.0,-113.0,45.0,83.14,pending,positive_ev,0.0,,False,False,False,1.54,15,,
"04/06/2023, 01:19 EDT",WynnBET,mma,UFC,Chase Sherman vs Kalinn Williams,"04/08/2023, 20:00 EDT",Moneyline,Chase Sherman,355.0,344.0,20.0,91.0,pending,positive_ev,0.0,,False,False,False,2.67,99,,
"04/06/2023, 01:23 EDT",FanDuel,soccer,Italy - Serie A,Atalanta vs Bologna,"04/08/2023, 10:30 EDT",Total Goals,Over 3.5,270.0,259.0,20.0,74.0,pending,positive_ev,0.0,,False,False,False,2.09,54,,
"04/06/2023, 01:23 EDT",Hard Rock,tennis,ATP,Christopher O'Connell vs Botic van de Zandschulp,"04/06/2023, 06:30 EDT",Moneyline,Christopher O'Connell,185.0,178.0,20.0,57.0,pending,positive_ev,0.0,,False,False,False,1.44,23,,
"04/06/2023, 01:24 EDT",FanDuel,baseball,MLB,Toronto Blue Jays vs Kansas City Royals,"04/06/2023, 14:10 EDT",1st Half Run Line,Kansas City Royals +0.5,134.0,130.0,20.0,46.8,pending,positive_ev,0.0,,False,False,False,1.08,18,,
"04/06/2023, 01:27 EDT",Hard Rock,baseball,MLB,Boston Red Sox vs Detroit Tigers,"04/06/2023, 13:10 EDT",Moneyline,Detroit Tigers,135.0,122.0,25.0,58.75,lost,positive_ev,-25.0,,False,False,False,1.46,11,,
"04/06/2023, 01:29 EDT",WynnBET,mma,UFC,Israel Adesanya vs Alex Pereira,"04/08/2023, 23:20 EDT",Total Rounds,Over 4.5,125.0,119.0,45.0,101.25,pending,positive_ev,0.0,,False,False,False,4.45,19,,
"04/06/2023, 01:40 EDT",DraftKings,tennis,WTA,Ekaterina Alexandrova vs Julia Grabher,"04/06/2023, 12:30 EDT",Moneyline,Julia Grabher,400.0,404.0,28.04,140.2,pending,positive_ev,0.0,,False,False,False,5.17,84,Worth Time,
"04/06/2023, 01:41 EDT",Hard Rock,baseball,MLB,San Francisco Giants vs Chicago White Sox,"04/06/2023, 14:10 EDT",1st Half Total Runs,Over 4.5,125.0,112.0,20.0,45.0,pending,positive_ev,0.0,,False,False,False,2.58,16,,
"04/06/2023, 01:42 EDT",DraftKings,tennis,WTA,Ekaterina Alexandrova vs Julia Grabher,"04/06/2023, 12:30 EDT",To Win 1st Set,Julia Grabher,295.0,280.0,10.0,39.5,pending,positive_ev,0.0,,False,False,False,3.82,63,,
"04/06/2023, 02:00 EDT",Hard Rock,tennis,WTA,Ekaterina Alexandrova vs Julia Grabher,"04/06/2023, 12:30 EDT",1st Set Total Games,Under 8.5,165.0,161.0,45.45,120.44,pending,positive_ev,0.0,,False,False,False,4.22,31,,
"04/06/2023, 02:17 EDT",WynnBET,baseball,MLB,Washington Nationals vs Colorado Rockies,"04/06/2023, 16:10 EDT",Moneyline,Washington Nationals,140.0,155.0,20.0,48.0,pending,positive_ev,0.0,,False,False,False,1.13,11,,
"04/06/2023, 02:26 EDT",Barstool,tennis,ATP,Alejandro Davidovich Fokina vs Marco Cecchinato,"04/07/2023, 07:00 EDT",Moneyline,Marco Cecchinato,310.0,276.0,3.52,14.43,pending,positive_ev,0.0,,False,False,False,3.82,44,,
"04/06/2023, 02:27 EDT",DraftKings,tennis,ATP,Alejandro Davidovich Fokina vs Marco Cecchinato,"04/07/2023, 07:00 EDT",To Win 1st Set,Marco Cecchinato,235.0,205.0,26.51,88.81,pending,positive_ev,0.0,,False,False,False,3.47,43,,
"04/06/2023, 02:34 EDT",FanDuel,tennis,ATP,Benjamin Bonzi vs Pavel Kotov,"04/06/2023, 09:30 EDT",1st Set Total Games,Under 8.5,270.0,242.0,80.0,296.0,pending,positive_ev,0.0,,False,False,False,8.68,61,,
"04/06/2023, 02:35 EDT",Barstool,baseball,MLB,Los Angeles Dodgers vs Arizona Diamondbacks,"04/06/2023, 22:10 EDT",Run Line,Arizona Diamondbacks -1.5,270.0,259.0,5.06,18.72,pending,positive_ev,0.0,,False,False,False,2.42,66,,
"04/06/2023, 02:42 EDT",Barstool,tennis,WTA,Irina-Camelia Begu vs Jessica Pegula,"04/06/2023, 14:00 EDT",Set Handicap,Irina-Camelia Begu -1.5,525.0,485.0,1.66,10.38,pending,positive_ev,0.0,,False,False,False,2.76,161,,
"04/06/2023, 02:43 EDT",Barstool,tennis,WTA,Diana Shnaider vs Paula Badosa,"04/06/2023, 11:05 EDT",Total Sets,Over 2.5,188.0,201.0,1.39,4.0,pending,positive_ev,0.0,,False,False,False,2.22,32,,
"04/06/2023, 02:48 EDT",FanDuel,tennis,WTA,Francesca Jones vs Laura Pigossi,"04/07/2023, 10:00 EDT",1st Set Total Games,Under 8.5,200.0,184.0,35.0,105.0,pending,positive_ev,0.0,,False,False,False,2.76,36,,
"04/06/2023, 02:51 EDT",DraftKings,tennis,WTA,Irina-Camelia Begu vs Jessica Pegula,"04/06/2023, 14:00 EDT",To Win 1st Set,Irina-Camelia Begu,220.0,190.0,20.0,64.0,pending,positive_ev,0.0,,False,False,False,1.62,42,,
"04/06/2023, 02:58 EDT",FanDuel,tennis,WTA,Francesca Jones vs Laura Pigossi,"04/07/2023, 10:00 EDT",Total Sets,Under 2.5,-146.0,-155.0,45.0,75.82,pending,positive_ev,0.0,,False,False,False,1.31,23,,
"04/06/2023, 03:13 EDT",DraftKings,rugby_league,NRL,Manly Sea Eagles vs Penrith Panthers,"04/08/2023, 03:30 EDT",Point Spread,Penrith Panthers -12.5,150.0,121.0,8.51,21.27,pending,positive_ev,0.0,,False,False,False,11.46,20,,
"04/06/2023, 03:15 EDT",Hard Rock,baseball,MLB,San Diego Padres vs Atlanta Braves,"04/06/2023, 19:20 EDT",1st Half Total Runs,Under 3.5,125.0,118.0,24.0,54.0,pending,arbitrage,0.0,,False,False,False,0.6,,,
"04/06/2023, 03:17 EDT",BetMGM,tennis,WTA,Nuria Brancaccio vs Sinja Kraus,"04/06/2023, 12:30 EDT",Moneyline,Sinja Kraus,-105.0,-126.0,28.29,55.23,pending,positive_ev,0.0,,False,False,False,4.54,14,,
"04/06/2023, 03:34 EDT",BetMGM,baseball,MLB,Toronto Blue Jays vs Kansas City Royals,"04/06/2023, 14:10 EDT",1st Inning Total Runs,Over 0.5,105.0,-104.0,2.07,4.24,pending,positive_ev,0.0,,False,False,False,2.45,16,,
"04/06/2023, 03:35 EDT",Barstool,rugby_league,NRL,Canberra Raiders vs Brisbane Broncos,"04/08/2023, 05:35 EDT",Point Spread,Brisbane Broncos -15.5,-108.0,-110.0,2.35,4.53,pending,positive_ev,0.0,,False,False,False,2.08,23,,
"04/06/2023, 03:35 EDT",BetMGM,baseball,MLB,Boston Red Sox vs Detroit Tigers,"04/06/2023, 13:10 EDT",1st Inning Total Runs,Over 0.5,110.0,110.0,1.97,4.14,lost,positive_ev,-1.97,,False,False,False,1.35,16,,
"04/06/2023, 03:36 EDT",BetMGM,baseball,MLB,San Francisco Giants vs Chicago White Sox,"04/06/2023, 14:10 EDT",1st Inning Total Runs,Over 0.5,105.0,110.0,2.07,4.24,pending,positive_ev,0.0,,False,False,False,1.4,16,,
"04/06/2023, 03:47 EDT",BetMGM,baseball,MLB,Washington Nationals vs Colorado Rockies,"04/06/2023, 16:10 EDT",Total Runs,Over 10,-120.0,-135.0,26.23,48.09,pending,positive_ev,0.0,,False,False,False,2.88,16,,
"04/06/2023, 03:47 EDT",BetMGM,baseball,MLB,Washington Nationals vs Colorado Rockies,"04/06/2023, 16:10 EDT",Total Runs,Over 11,115.0,105.0,19.01,40.87,pending,positive_ev,0.0,,False,False,False,3.92,13,,
"04/06/2023, 03:57 EDT",FanDuel,tennis,WTA,Shelby Rogers vs Belinda Bencic,"04/06/2023, 15:30 EDT",Total Sets,Under 2.5,-172.0,-182.0,60.0,94.88,pending,positive_ev,0.0,,False,False,False,1.48,30,,
"04/06/2023, 08:28 EDT",Barstool,hockey,NHL,Philadelphia Flyers vs Dallas Stars,"04/06/2023, 20:30 EDT",Player Shots On Goal,Miro Heiskanen Under 2.5,118.0,104.0,4.63,10.09,pending,positive_ev,0.0,,False,False,False,6.46,30,,
"04/06/2023, 08:29 EDT",Barstool,baseball,MLB,Washington Nationals vs Colorado Rockies,"04/06/2023, 16:10 EDT",Player Home Runs,Ryan McMahon Over 0.5,550.0,309.0,1.98,12.87,pending,positive_ev,0.0,,False,False,False,27.62,195,,
"04/06/2023, 08:30 EDT",Hard Rock,baseball,MLB,Los Angeles Dodgers vs Arizona Diamondbacks,"04/06/2023, 22:10 EDT",Player Home Runs,Max Muncy Over 0.5,475.0,386.0,10.0,57.5,pending,positive_ev,0.0,,False,False,False,19.08,318,,
"04/06/2023, 08:31 EDT",Hard Rock,baseball,MLB,Boston Red Sox vs Detroit Tigers,"04/06/2023, 13:10 EDT",Player Bases,Matt Vierling Over 1.5,145.0,129.0,10.0,24.5,pending,positive_ev,0.0,,False,False,False,5.21,40,,
"04/06/2023, 08:32 EDT",FanDuel,baseball,MLB,Los Angeles Dodgers vs Arizona Diamondbacks,"04/06/2023, 22:10 EDT",Player Strikeouts,Dustin May Over 5.5,144.0,164.0,50.0,122.0,pending,positive_ev,0.0,,False,False,False,3.14,45,,
"04/06/2023, 08:33 EDT",Hard Rock,basketball,NBA,Cleveland Cavaliers vs Orlando Magic,"04/06/2023, 19:00 EDT",Point Spread,Orlando Magic -9.5,135.0,-111.0,35.0,82.25,pending,positive_ev,0.0,,False,False,False,1.86,16,,
"04/06/2023, 08:34 EDT",Barstool,baseball,MLB,San Francisco Giants vs Chicago White Sox,"04/06/2023, 14:10 EDT",Player Strikeouts,Lance Lynn Under 6.5,108.0,-104.0,5.06,10.52,pending,positive_ev,0.0,,False,False,False,1.2,32,,
"04/06/2023, 08:37 EDT",Hard Rock,baseball,MLB,San Francisco Giants vs Chicago White Sox,"04/06/2023, 14:10 EDT",Player Bases,Yasmani Grandal Over 0.5,-120.0,-131.0,10.0,18.33,pending,positive_ev,0.0,,False,False,False,3.06,39,,
"04/06/2023, 08:40 EDT",Caesars,baseball,MLB,Washington Nationals vs Colorado Rockies,"04/06/2023, 16:10 EDT",Player Home Runs,Ryan McMahon Over 0.5,450.0,309.0,35.0,192.5,pending,positive_ev,0.0,,False,False,False,8.92,195,,
"04/06/2023, 08:44 EDT",BetMGM,baseball,MLB,Toronto Blue Jays vs Kansas City Royals,"04/06/2023, 14:10 EDT",Player Bases,Matt Chapman Over 1.5,125.0,101.0,8.74,19.66,pending,positive_ev,0.0,,False,False,False,3.3,33,,
"04/06/2023, 08:46 EDT",Hard Rock,hockey,NHL,Arizona Coyotes vs Seattle Kraken,"04/06/2023, 22:30 EDT",Total Goals,Under 6.5,110.0,-109.0,70.0,147.0,pending,positive_ev,0.0,,False,False,False,3.15,12,,
"04/06/2023, 08:47 EDT",Hard Rock,baseball,MLB,San Diego Padres vs Atlanta Braves,"04/06/2023, 19:20 EDT",Player Bases,Xander Bogaerts Under 0.5,140.0,127.0,10.0,24.0,pending,positive_ev,0.0,,False,False,False,6.67,38,,
"04/06/2023, 08:47 EDT",Hard Rock,baseball,MLB,San Diego Padres vs Atlanta Braves,"04/06/2023, 19:20 EDT",Player Bases,Jake Cronenworth Under 0.5,135.0,124.0,10.0,23.5,pending,positive_ev,0.0,,False,False,False,4.64,36,,
"04/06/2023, 08:49 EDT",Hard Rock,basketball,NBA,Denver Nuggets vs Phoenix Suns,"04/06/2023, 22:00 EDT",1st Half Total Points,Over 114.5,110.0,-102.0,54.54,114.53,pending,positive_ev,0.0,,False,False,False,5.45,12,,
"04/06/2023, 08:50 EDT",Barstool,baseball,MLB,San Diego Padres vs Atlanta Braves,"04/06/2023, 19:20 EDT",Player Home Runs,Matt Olson Over 0.5,450.0,424.0,2.43,13.37,pending,positive_ev,0.0,,False,False,False,3.23,403,,
"04/06/2023, 08:52 EDT",Hard Rock,baseball,MLB,San Francisco Giants vs Chicago White Sox,"04/06/2023, 14:10 EDT",Player Bases,Thairo Estrada Under 0.5,155.0,131.0,10.0,25.5,pending,positive_ev,0.0,,False,False,False,3.11,49,,
"04/06/2023, 08:53 EDT",FanDuel,baseball,MLB,Los Angeles Dodgers vs Arizona Diamondbacks,"04/06/2023, 22:10 EDT",Total Runs,Over 12.5,360.0,353.0,20.0,92.0,pending,positive_ev,0.0,,False,False,False,3.06,119,,
"04/06/2023, 08:53 EDT",Caesars,baseball,MLB,Washington Nationals vs Colorado Rockies,"04/06/2023, 16:10 EDT",Player Home Runs,Stone Garrett Over 0.5,500.0,419.0,10.0,60.0,pending,positive_ev,0.0,,False,False,False,2.28,556,,
"04/06/2023, 08:54 EDT",BetMGM,hockey,NHL,Columbus Blue Jackets vs New Jersey Devils,"04/06/2023, 19:00 EDT",Player Shots On Goal,Johnny Gaudreau Under 2.5,125.0,114.0,1.31,2.95,pending,positive_ev,0.0,,False,False,False,2.45,34,,
"04/06/2023, 08:55 EDT",Hard Rock,basketball,NBA,Denver Nuggets vs Phoenix Suns,"04/06/2023, 22:00 EDT",Moneyline,Denver Nuggets,260.0,418.0,20.0,72.0,pending,positive_ev,0.0,,False,False,False,2.11,36,,
"04/06/2023, 08:57 EDT",DraftKings,hockey,NHL,Arizona Coyotes vs Seattle Kraken,"04/06/2023, 22:30 EDT",Team Total,Arizona Coyotes Over 2.5,135.0,124.0,25.0,58.75,pending,positive_ev,0.0,,False,False,False,1.36,19,,
"04/06/2023, 08:58 EDT",Barstool,hockey,NHL,Los Angeles Kings vs Vegas Golden Knights,"04/06/2023, 22:00 EDT",Moneyline,Los Angeles Kings,112.0,109.0,24.41,51.75,pending,positive_ev,0.0,,False,False,False,1.09,11,,
"04/06/2023, 08:59 EDT",Barstool,hockey,NHL,Columbus Blue Jackets vs New Jersey Devils,"04/06/2023, 19:00 EDT",1st Period Moneyline,Columbus Blue Jackets,245.0,219.0,4.46,15.39,pending,positive_ev,0.0,,False,False,False,4.92,32,,
"04/06/2023, 09:00 EDT",Hard Rock,basketball,NBA,Denver Nuggets vs Phoenix Suns,"04/06/2023, 22:00 EDT",Point Spread,Denver Nuggets +4.5,165.0,159.0,80.0,212.0,pending,positive_ev,0.0,,False,False,False,7.35,21,,
"04/06/2023, 09:01 EDT",Hard Rock,basketball,NBA,Cleveland Cavaliers vs Orlando Magic,"04/06/2023, 19:00 EDT",Moneyline,Cleveland Cavaliers,325.0,383.0,60.0,255.0,pending,positive_ev,0.0,,False,False,False,7.61,52,Worth Time,
"04/06/2023, 09:02 EDT",Hard Rock,baseball,MLB,Boston Red Sox vs Detroit Tigers,"04/06/2023, 13:10 EDT",Run Line,Detroit Tigers -1.5,275.0,248.0,25.0,93.75,lost,positive_ev,-25.0,,False,False,False,5.43,65,Worth Time,
"04/06/2023, 09:03 EDT",DraftKings,aussie_rules,AFL,Melbourne vs West Coast,"04/09/2023, 03:20 EDT",Moneyline,West Coast,900.0,839.0,3.46,34.6,pending,positive_ev,0.0,,False,False,False,6.24,675,Worth Time,
"04/06/2023, 09:08 EDT",FanDuel,baseball,MLB,Boston Red Sox vs Detroit Tigers,"04/06/2023, 13:10 EDT",Player Strikeouts,Chris Sale Under 6.5,-106.0,108.0,70.0,136.04,lost,positive_ev,-70.0,,False,False,False,2.51,31,8 bookies only,
"04/06/2023, 09:09 EDT",Hard Rock,hockey,NHL,Toronto Maple Leafs vs Boston Bruins,"04/06/2023, 19:00 EDT",Puck Line,Boston Bruins -2.5,300.0,304.0,15.0,60.0,pending,positive_ev,0.0,,False,False,False,1.65,70,8 bookies only,
"04/06/2023, 09:09 EDT",FanDuel,baseball,MLB,Boston Red Sox vs Detroit Tigers,"04/06/2023, 13:10 EDT",1st Half Total Runs,Under 3.5,122.0,141.0,35.0,77.7,lost,positive_ev,-35.0,,False,False,False,1.6,16,8 bookies only,
"04/06/2023, 09:10 EDT",FanDuel,hockey,NHL,Philadelphia Flyers vs Dallas Stars,"04/06/2023, 20:30 EDT",Total Goals,Over 8.5,430.0,410.0,15.0,79.5,pending,positive_ev,0.0,,False,False,False,2.63,132,8 bookies only,
"04/06/2023, 09:18 EDT",Hard Rock,baseball,MLB,Los Angeles Dodgers vs Arizona Diamondbacks,"04/06/2023, 22:10 EDT",Total Runs,Over 9.5,135.0,129.0,50.0,117.5,pending,positive_ev,0.0,,False,False,False,3.59,16,,
"04/06/2023, 10:46 EDT",FanDuel,baseball,MLB,Los Angeles Dodgers vs Arizona Diamondbacks,"04/06/2023, 22:10 EDT",Player Home Runs,Max Muncy Over 0.5,500.0,386.0,25.0,150.0,pending,positive_ev,0.0,,False,False,True,3.89,318,,
"04/06/2023, 10:47 EDT",FanDuel,baseball,MLB,Boston Red Sox vs Detroit Tigers,"04/06/2023, 13:10 EDT",Total Runs,Over 9.5,186.0,178.0,30.0,85.8,lost,positive_ev,-30.0,,False,False,False,4.52,25,,
"04/06/2023, 10:48 EDT",FanDuel,baseball,MLB,Boston Red Sox vs Detroit Tigers,"04/06/2023, 13:10 EDT",1st Half Total Runs,Over 4.5,118.0,116.0,25.0,54.5,won,positive_ev,29.5,,False,False,False,3.61,15,,
"04/06/2023, 10:49 EDT",FanDuel,hockey,NHL,Arizona Coyotes vs Seattle Kraken,"04/06/2023, 22:30 EDT",Total Goals,Over 9.5,750.0,722.0,15.0,127.5,pending,positive_ev,0.0,,False,False,False,3.77,306,,
"04/06/2023, 10:53 EDT",Caesars,baseball,MLB,San Francisco Giants vs Chicago White Sox,"04/06/2023, 14:10 EDT",Player Home Runs,Luis Robert Over 0.5,575.0,490.0,60.0,405.0,pending,positive_ev,0.0,,False,False,False,14.24,571,,
"04/06/2023, 11:03 EDT",FanDuel,baseball,MLB,Boston Red Sox vs Detroit Tigers,"04/06/2023, 13:10 EDT",Player Hits,Matt Vierling Over 1.5,210.0,200.0,45.0,139.5,lost,positive_ev,-45.0,,False,False,False,3.71,62,,
"04/06/2023, 11:04 EDT",FanDuel,soccer,Germany - Bundesliga,SC Freiburg vs FC Bayern Munich,"04/08/2023, 09:30 EDT",Team Total,FC Bayern Munich Over 2.5,158.0,156.0,40.0,103.2,pending,positive_ev,0.0,,False,False,False,2.63,23,,
"04/06/2023, 11:08 EDT",FanDuel,baseball,MLB,San Francisco Giants vs Chicago White Sox,"04/06/2023, 14:10 EDT",Player Strikeouts,Lance Lynn Over 7.5,180.0,174.0,100.0,280.0,pending,positive_ev,0.0,,False,False,False,40.64,39,,
"04/06/2023, 11:13 EDT",Barstool,baseball,MLB,Boston Red Sox vs Detroit Tigers,"04/06/2023, 13:10 EDT",Player Hits,Riley Greene Under 0.5,185.0,194.0,2.95,8.41,won,positive_ev,5.46,,False,False,False,7.48,45,no mls,
"04/06/2023, 11:13 EDT",Barstool,baseball,MLB,Boston Red Sox vs Detroit Tigers,"04/06/2023, 13:10 EDT",Player Hits,Christian Arroyo Under 0.5,190.0,214.0,2.87,8.32,won,positive_ev,5.45,,False,False,False,5.16,49,no mls,
"04/06/2023, 11:14 EDT",Barstool,baseball,MLB,Toronto Blue Jays vs Kansas City Royals,"04/06/2023, 14:10 EDT",Player Hits,Matt Chapman Under 0.5,188.0,230.0,2.9,8.35,pending,positive_ev,0.0,,False,False,False,3.31,54,no mls,
"04/06/2023, 11:14 EDT",Barstool,baseball,MLB,Boston Red Sox vs Detroit Tigers,"04/06/2023, 13:10 EDT",Player Bases,Javier Baez Under 1.5,-148.0,-165.0,4.01,6.72,pending,positive_ev,0.0,,False,False,False,2.53,56,no mls,
"04/06/2023, 11:16 EDT",Hard Rock,baseball,MLB,Toronto Blue Jays vs Kansas City Royals,"04/06/2023, 14:10 EDT",Player Home Runs,Salvador Perez Over 0.5,500.0,491.0,10.0,60.0,pending,positive_ev,0.0,,False,False,False,1.49,570,no mls,
"04/06/2023, 11:18 EDT",Barstool,baseball,MLB,Washington Nationals vs Colorado Rockies,"04/06/2023, 16:10 EDT",Player Hits,Elias Diaz Under 0.5,210.0,230.0,2.59,8.03,pending,positive_ev,0.0,,False,False,False,6.32,61,no mls,
"04/06/2023, 11:31 EDT",FanDuel,baseball,MLB,Washington Nationals vs Colorado Rockies,"04/06/2023, 16:10 EDT",Player Strikeouts,Josiah Gray Under 4.5,128.0,-106.0,25.0,57.0,pending,positive_ev,0.0,,False,False,True,0.21,32,no mls,
"04/06/2023, 11:46 EDT",FanDuel,baseball,MLB,Toronto Blue Jays vs Kansas City Royals,"04/06/2023, 14:10 EDT",Run Line,Kansas City Royals -1.5,390.0,373.0,20.0,98.0,pending,positive_ev,0.0,,False,False,False,5.16,120,Worth Time,
"04/06/2023, 16:04 EDT",Hard Rock,basketball,NBA,Denver Nuggets vs Phoenix Suns,"04/06/2023, 22:00 EDT",Player Made Threes,Deandre Ayton Over 0.5,1400.0,,10.0,150.0,pending,positive_ev,0.0,,False,False,False,11.34,3904,,
